"customer_id","store_id","first_name","last_name","email","address_id","activebool","create_date","last_update","active","address_id","address","address2","district","city_id","postal_code","phone","last_update","city","country"
351,1,Jack,Foust,jack.foust@sakilacustomer.org,356,true,2006-02-14,2013-05-26 14:49:45.738,1,356,"1378 Beira Loop","",Krasnojarsk,597,"40792","840957664136",2006-02-15 09:45:30.000,Zeleznogorsk,Russian Federation
352,1,Albert,Crouse,albert.crouse@sakilacustomer.org,357,true,2006-02-14,2013-05-26 14:49:45.738,1,357,"1641 Changhwa Place","",Nord-Ouest,52,"37636","256546485220",2006-02-15 09:45:30.000,Bamenda,Cameroon
353,1,Jonathan,Scarborough,jonathan.scarborough@sakilacustomer.org,358,true,2006-02-14,2013-05-26 14:49:45.738,1,358,"1698 Southport Loop","",Hidalgo,393,"49009","754358349853",2006-02-15 09:45:30.000,Pachuca de Soto,Mexico
354,2,Justin,Ngo,justin.ngo@sakilacustomer.org,359,true,2006-02-14,2013-05-26 14:49:45.738,1,359,"519 Nyeri Manor","",So Paulo,461,"37650","764680915323",2006-02-15 09:45:30.000,Santo Andr,Brazil
355,2,Terry,Grissom,terry.grissom@sakilacustomer.org,360,true,2006-02-14,2013-05-26 14:49:45.738,1,360,"619 Hunuco Avenue","",Shimane,331,"81508","142596392389",2006-02-15 09:45:30.000,Matsue,Japan
356,2,Gerald,Fultz,gerald.fultz@sakilacustomer.org,361,true,2006-02-14,2013-05-26 14:49:45.738,1,361,"45 Aparecida de Goinia Place","",Madhya Pradesh,464,"7431","650496654258",2006-02-15 09:45:30.000,Satna,India
357,1,Keith,Rico,keith.rico@sakilacustomer.org,362,true,2006-02-14,2013-05-26 14:49:45.738,1,362,"482 Kowloon and New Kowloon Manor","",Bratislava,90,"97056","738968474939",2006-02-15 09:45:30.000,Bratislava,Slovakia
358,2,Samuel,Marlow,samuel.marlow@sakilacustomer.org,363,true,2006-02-14,2013-05-26 14:49:45.738,1,363,"604 Bern Place","",Jharkhand,429,"5373","620719383725",2006-02-15 09:45:30.000,Ranchi,India
359,2,Willie,Markham,willie.markham@sakilacustomer.org,364,true,2006-02-14,2013-05-26 14:49:45.738,1,364,"1623 Kingstown Drive","",Buenos Aires,20,"91299","296394569728",2006-02-15 09:45:30.000,Almirante Brown,Argentina
360,2,Ralph,Madrigal,ralph.madrigal@sakilacustomer.org,365,true,2006-02-14,2013-05-26 14:49:45.738,1,365,"1009 Zanzibar Lane","",Arecibo,32,"64875","102396298916",2006-02-15 09:45:30.000,Arecibo,Puerto Rico
361,2,Lawrence,Lawton,lawrence.lawton@sakilacustomer.org,366,true,2006-02-14,2013-05-26 14:49:45.738,1,366,"114 Jalib al-Shuyukh Manor","",Centre,585,"60440","845378657301",2006-02-15 09:45:30.000,Yaound,Cameroon
362,1,Nicholas,Barfield,nicholas.barfield@sakilacustomer.org,367,true,2006-02-14,2013-05-26 14:49:45.738,1,367,"1163 London Parkway","",Par,66,"6066","675120358494",2006-02-15 09:45:30.000,Belm,Brazil
363,2,Roy,Whiting,roy.whiting@sakilacustomer.org,368,true,2006-02-14,2013-05-26 14:49:45.738,1,368,"1658 Jastrzebie-Zdrj Loop","",Central,372,"96584","568367775448",2006-02-15 09:45:30.000,Nyeri,Kenya
364,1,Benjamin,Varney,benjamin.varney@sakilacustomer.org,369,true,2006-02-14,2013-05-26 14:49:45.738,1,369,"817 Laredo Avenue","",Jalisco,188,"77449","151249681135",2006-02-15 09:45:30.000,Guadalajara,Mexico
365,2,Bruce,Schwarz,bruce.schwarz@sakilacustomer.org,370,true,2006-02-14,2013-05-26 14:49:45.738,1,370,"1565 Tangail Manor","",Okinawa,377,"45750","634445428822",2006-02-15 09:45:30.000,Okinawa,Japan
366,1,Brandon,Huey,brandon.huey@sakilacustomer.org,371,true,2006-02-14,2013-05-26 14:49:45.738,1,371,"1912 Emeishan Drive","",Balikesir,50,"33050","99883471275",2006-02-15 09:45:30.000,Balikesir,Turkey
367,1,Adam,Gooch,adam.gooch@sakilacustomer.org,372,true,2006-02-14,2013-05-26 14:49:45.738,1,372,"230 Urawa Drive","",Andhra Pradesh,8,"2738","166898395731",2006-02-15 09:45:30.000,Adoni,India
368,1,Harry,Arce,harry.arce@sakilacustomer.org,373,true,2006-02-14,2013-05-26 14:49:45.738,0,373,"1922 Miraj Way","",Esfahan,356,"13203","320471479776",2006-02-15 09:45:30.000,Najafabad,Iran
369,2,Fred,Wheat,fred.wheat@sakilacustomer.org,374,true,2006-02-14,2013-05-26 14:49:45.738,1,374,"433 Florencia Street","",Chihuahua,250,"91330","561729882725",2006-02-15 09:45:30.000,Jurez,Mexico
370,2,Wayne,Truong,wayne.truong@sakilacustomer.org,375,true,2006-02-14,2013-05-26 14:49:45.738,1,375,"1049 Matamoros Parkway","",Karnataka,191,"69640","960505250340",2006-02-15 09:45:30.000,Gulbarga,India
371,1,Billy,Poulin,billy.poulin@sakilacustomer.org,376,true,2006-02-14,2013-05-26 14:49:45.738,1,376,"1061 Ede Avenue","",Southern Tagalog,98,"57810","333390595558",2006-02-15 09:45:30.000,Cabuyao,Philippines
372,2,Steve,Mackenzie,steve.mackenzie@sakilacustomer.org,377,true,2006-02-14,2013-05-26 14:49:45.738,1,377,"154 Oshawa Manor","",East Java,415,"72771","440365973660",2006-02-15 09:45:30.000,Probolinggo,Indonesia
373,1,Louis,Leone,louis.leone@sakilacustomer.org,378,true,2006-02-14,2013-05-26 14:49:45.738,1,378,"1191 Tandil Drive","",Southern Tagalog,523,"6362","45554316010",2006-02-15 09:45:30.000,Tanauan,Philippines
374,2,Jeremy,Hurtado,jeremy.hurtado@sakilacustomer.org,379,true,2006-02-14,2013-05-26 14:49:45.738,1,379,"1133 Rizhao Avenue","",Pernambuco,572,"2800","600264533987",2006-02-15 09:45:30.000,Vitria de Santo Anto,Brazil
375,2,Aaron,Selby,aaron.selby@sakilacustomer.org,380,true,2006-02-14,2013-05-26 14:49:45.738,1,380,"1519 Santiago de los Caballeros Loop","",East Kasai,348,"22025","409315295763",2006-02-15 09:45:30.000,Mwene-Ditu,"Congo, The Democratic Republic of the"
376,1,Randy,Gaither,randy.gaither@sakilacustomer.org,381,true,2006-02-14,2013-05-26 14:49:45.738,1,381,"1618 Olomouc Manor","",Kurgan,285,"26385","96846695220",2006-02-15 09:45:30.000,Kurgan,Russian Federation
377,1,Howard,Fortner,howard.fortner@sakilacustomer.org,382,true,2006-02-14,2013-05-26 14:49:45.738,1,382,"220 Hidalgo Drive","",Kermanshah,265,"45298","342720754566",2006-02-15 09:45:30.000,Kermanshah,Iran
378,1,Eugene,Culpepper,eugene.culpepper@sakilacustomer.org,383,true,2006-02-14,2013-05-26 14:49:45.738,1,383,"686 Donostia-San Sebastin Lane","",Guangdong,471,"97390","71857599858",2006-02-15 09:45:30.000,Shenzhen,China
379,1,Carlos,Coughlin,carlos.coughlin@sakilacustomer.org,384,true,2006-02-14,2013-05-26 14:49:45.738,1,384,"97 Mogiljov Lane","",Gujarat,73,"89294","924815207181",2006-02-15 09:45:30.000,Bhavnagar,India
380,1,Russell,Brinson,russell.brinson@sakilacustomer.org,385,true,2006-02-14,2013-05-26 14:49:45.738,1,385,"1642 Charlotte Amalie Drive","",Slaskie,549,"75442","821476736117",2006-02-15 09:45:30.000,Tychy,Poland
381,2,Bobby,Boudreau,bobby.boudreau@sakilacustomer.org,386,true,2006-02-14,2013-05-26 14:49:45.738,1,386,"1368 Maracabo Boulevard","","",493,"32716","934352415130",2006-02-15 09:45:30.000,South Hill,Anguilla
382,2,Victor,Barkley,victor.barkley@sakilacustomer.org,387,true,2006-02-14,2013-05-26 14:49:45.738,1,387,"401 Sucre Boulevard","",New Hampshire,322,"25007","486395999608",2006-02-15 09:45:30.000,Manchester,United States
383,1,Martin,Bales,martin.bales@sakilacustomer.org,388,true,2006-02-14,2013-05-26 14:49:45.738,1,388,"368 Hunuco Boulevard","",Namibe,360,"17165","106439158941",2006-02-15 09:45:30.000,Namibe,Angola
384,2,Ernest,Stepp,ernest.stepp@sakilacustomer.org,389,true,2006-02-14,2013-05-26 14:49:45.738,1,389,"500 Lincoln Parkway","",Jiangsu,210,"95509","550306965159",2006-02-15 09:45:30.000,Huaian,China
385,1,Phillip,Holm,phillip.holm@sakilacustomer.org,390,true,2006-02-14,2013-05-26 14:49:45.738,1,390,"102 Chapra Drive","",Ibaragi,521,"14073","776031833752",2006-02-15 09:45:30.000,Tama,Japan
386,1,Todd,Tan,todd.tan@sakilacustomer.org,391,true,2006-02-14,2013-05-26 14:49:45.738,1,391,"1793 Meixian Place","",Hmelnytskyi,258,"33535","619966287415",2006-02-15 09:45:30.000,Kamjanets-Podilskyi,Ukraine
387,2,Jesse,Schilling,jesse.schilling@sakilacustomer.org,392,true,2006-02-14,2013-05-26 14:49:45.738,1,392,"514 Ife Way","",Shaba,315,"69973","900235712074",2006-02-15 09:45:30.000,Lubumbashi,"Congo, The Democratic Republic of the"
388,2,Craig,Morrell,craig.morrell@sakilacustomer.org,393,true,2006-02-14,2013-05-26 14:49:45.738,1,393,"717 Changzhou Lane","",Southern Tagalog,104,"21615","426255288071",2006-02-15 09:45:30.000,Cavite,Philippines
389,1,Alan,Kahn,alan.kahn@sakilacustomer.org,394,true,2006-02-14,2013-05-26 14:49:45.738,1,394,"753 Ilorin Avenue","",Sichuan,157,"3656","464511145118",2006-02-15 09:45:30.000,Emeishan,China
390,1,Shawn,Heaton,shawn.heaton@sakilacustomer.org,395,true,2006-02-14,2013-05-26 14:49:45.738,1,395,"1337 Mit Ghamr Avenue","",Nakhon Sawan,358,"29810","175283210378",2006-02-15 09:45:30.000,Nakhon Sawan,Thailand
391,1,Clarence,Gamez,clarence.gamez@sakilacustomer.org,396,true,2006-02-14,2013-05-26 14:49:45.738,1,396,"767 Pyongyang Drive","",Osaka,229,"83536","667736124769",2006-02-15 09:45:30.000,Izumisano,Japan
392,2,Sean,Douglass,sean.douglass@sakilacustomer.org,397,true,2006-02-14,2013-05-26 14:49:45.738,1,397,"614 Pak Kret Street","",Addis Abeba,6,"27796","47808359842",2006-02-15 09:45:30.000,Addis Abeba,Ethiopia
393,1,Philip,Causey,philip.causey@sakilacustomer.org,398,true,2006-02-14,2013-05-26 14:49:45.738,1,398,"954 Lapu-Lapu Way","",Moskova,278,"8816","737229003916",2006-02-15 09:45:30.000,Korolev,Russian Federation
394,2,Chris,Brothers,chris.brothers@sakilacustomer.org,399,true,2006-02-14,2013-05-26 14:49:45.738,1,399,"331 Bydgoszcz Parkway","",Asturia,181,"966","537374465982",2006-02-15 09:45:30.000,Gijn,Spain
395,2,Johnny,Turpin,johnny.turpin@sakilacustomer.org,400,true,2006-02-14,2013-05-26 14:49:45.738,1,400,"1152 Citrus Heights Manor","",al-Qadarif,15,"5239","765957414528",2006-02-15 09:45:30.000,al-Qadarif,Sudan
396,1,Earl,Shanks,earl.shanks@sakilacustomer.org,401,true,2006-02-14,2013-05-26 14:49:45.738,1,401,"168 Cianjur Manor","",Saitama,228,"73824","679095087143",2006-02-15 09:45:30.000,Iwatsuki,Japan
397,1,Jimmy,Schrader,jimmy.schrader@sakilacustomer.org,402,true,2006-02-14,2013-05-26 14:49:45.738,1,402,"616 Hagonoy Avenue","",Krasnojarsk,39,"46043","604177838256",2006-02-15 09:45:30.000,Atinsk,Russian Federation
398,1,Antonio,Meek,antonio.meek@sakilacustomer.org,403,true,2006-02-14,2013-05-26 14:49:45.738,1,403,"1190 0 Place","",Rio Grande do Sul,44,"10417","841876514789",2006-02-15 09:45:30.000,Bag,Brazil
399,1,Danny,Isom,danny.isom@sakilacustomer.org,404,true,2006-02-14,2013-05-26 14:49:45.738,1,404,"734 Bchar Place","",Punjab,375,"30586","280578750435",2006-02-15 09:45:30.000,Okara,Pakistan
400,2,Bryan,Hardison,bryan.hardison@sakilacustomer.org,405,true,2006-02-14,2013-05-26 14:49:45.738,1,405,"530 Lausanne Lane","",Texas,135,"11067","775235029633",2006-02-15 09:45:30.000,Dallas,United States
401,2,Tony,Carranza,tony.carranza@sakilacustomer.org,406,true,2006-02-14,2013-05-26 14:49:45.738,1,406,"454 Patiala Lane","",Fukushima,276,"13496","794553031307",2006-02-15 09:45:30.000,Koriyama,Japan
402,1,Luis,Yanez,luis.yanez@sakilacustomer.org,407,true,2006-02-14,2013-05-26 14:49:45.738,1,407,"1346 Mysore Drive","",Bretagne,92,"61507","516647474029",2006-02-15 09:45:30.000,Brest,France
403,1,Mike,Way,mike.way@sakilacustomer.org,408,true,2006-02-14,2013-05-26 14:49:45.738,1,408,"990 Etawah Loop","",Tamil Nadu,564,"79940","206169448769",2006-02-15 09:45:30.000,Valparai,India
404,2,Stanley,Scroggins,stanley.scroggins@sakilacustomer.org,409,true,2006-02-14,2013-05-26 14:49:45.738,1,409,"1266 Laredo Parkway","",Saitama,380,"7664","1483365694",2006-02-15 09:45:30.000,Omiya,Japan
405,1,Leonard,Schofield,leonard.schofield@sakilacustomer.org,410,true,2006-02-14,2013-05-26 14:49:45.738,1,410,"88 Nagaon Manor","",Buenos Aires,524,"86868","779461480495",2006-02-15 09:45:30.000,Tandil,Argentina
406,1,Nathan,Runyon,nathan.runyon@sakilacustomer.org,411,true,2006-02-14,2013-05-26 14:49:45.738,0,411,"264 Bhimavaram Manor","",St Thomas,111,"54749","302526949177",2006-02-15 09:45:30.000,Charlotte Amalie,"Virgin Islands, U.S."
407,1,Dale,Ratcliff,dale.ratcliff@sakilacustomer.org,412,true,2006-02-14,2013-05-26 14:49:45.738,1,412,"1639 Saarbrcken Drive","",North West,437,"9827","328494873422",2006-02-15 09:45:30.000,Rustenburg,South Africa
408,1,Manuel,Murrell,manuel.murrell@sakilacustomer.org,413,true,2006-02-14,2013-05-26 14:49:45.738,1,413,"692 Amroha Drive","",Northern,230,"35575","359478883004",2006-02-15 09:45:30.000,Jaffna,Sri Lanka
409,2,Rodney,Moeller,rodney.moeller@sakilacustomer.org,414,true,2006-02-14,2013-05-26 14:49:45.738,1,414,"1936 Lapu-Lapu Parkway","",Bauchi & Gombe,141,"7122","653436985797",2006-02-15 09:45:30.000,Deba Habe,Nigeria
410,2,Curtis,Irby,curtis.irby@sakilacustomer.org,415,true,2006-02-14,2013-05-26 14:49:45.738,1,415,"432 Garden Grove Street","",Ontario,430,"65630","615964523510",2006-02-15 09:45:30.000,Richmond Hill,Canada
411,1,Norman,Currier,norman.currier@sakilacustomer.org,416,true,2006-02-14,2013-05-26 14:49:45.738,1,416,"1445 Carmen Parkway","",West Java,117,"70809","598912394463",2006-02-15 09:45:30.000,Cianjur,Indonesia
412,2,Allen,Butterfield,allen.butterfield@sakilacustomer.org,417,true,2006-02-14,2013-05-26 14:49:45.738,1,417,"791 Salinas Street","",Punjab,208,"40509","129953030512",2006-02-15 09:45:30.000,Hoshiarpur,India
413,2,Marvin,Yee,marvin.yee@sakilacustomer.org,418,true,2006-02-14,2013-05-26 14:49:45.738,1,418,"126 Acua Parkway","",West Bengali,71,"58888","480039662421",2006-02-15 09:45:30.000,Berhampore (Baharampur),India
414,1,Vincent,Ralston,vincent.ralston@sakilacustomer.org,419,true,2006-02-14,2013-05-26 14:49:45.738,1,419,"397 Sunnyvale Avenue","",Guanajuato,19,"55566","680851640676",2006-02-15 09:45:30.000,Allende,Mexico
415,1,Glenn,Pullen,glenn.pullen@sakilacustomer.org,420,true,2006-02-14,2013-05-26 14:49:45.738,1,420,"992 Klerksdorp Loop","",Utrecht,23,"33711","855290087237",2006-02-15 09:45:30.000,Amersfoort,Netherlands
416,2,Jeffery,Pinson,jeffery.pinson@sakilacustomer.org,421,true,2006-02-14,2013-05-26 14:49:45.738,1,421,"966 Arecibo Loop","",Sind,134,"94018","15273765306",2006-02-15 09:45:30.000,Dadu,Pakistan
417,1,Travis,Estep,travis.estep@sakilacustomer.org,422,true,2006-02-14,2013-05-26 14:49:45.738,1,422,"289 Santo Andr Manor","",al-Sharqiya,16,"72410","214976066017",2006-02-15 09:45:30.000,al-Qatif,Saudi Arabia
418,2,Jeff,East,jeff.east@sakilacustomer.org,423,true,2006-02-14,2013-05-26 14:49:45.738,1,423,"437 Chungho Drive","",Puerto Plata,450,"59489","491271355190",2006-02-15 09:45:30.000,San Felipe de Puerto Plata,Dominican Republic
419,1,Chad,Carbone,chad.carbone@sakilacustomer.org,424,true,2006-02-14,2013-05-26 14:49:45.738,1,424,"1948 Bayugan Parkway","",Bihar,264,"60622","987306329957",2006-02-15 09:45:30.000,Katihar,India
420,1,Jacob,Lance,jacob.lance@sakilacustomer.org,425,true,2006-02-14,2013-05-26 14:49:45.738,1,425,"1866 al-Qatif Avenue","",California,155,"89420","546793516940",2006-02-15 09:45:30.000,El Monte,United States
421,1,Lee,Hawks,lee.hawks@sakilacustomer.org,426,true,2006-02-14,2013-05-26 14:49:45.738,1,426,"1661 Abha Drive","",Tamil Nadu,416,"14400","270456873752",2006-02-15 09:45:30.000,Pudukkottai,India
422,1,Melvin,Ellington,melvin.ellington@sakilacustomer.org,427,true,2006-02-14,2013-05-26 14:49:45.738,1,427,"1557 Cape Coral Parkway","",Hubei,293,"46875","368284120423",2006-02-15 09:45:30.000,Laohekou,China
423,2,Alfred,Casillas,alfred.casillas@sakilacustomer.org,428,true,2006-02-14,2013-05-26 14:49:45.738,1,428,"1727 Matamoros Place","",Sawhaj,465,"78813","129673677866",2006-02-15 09:45:30.000,Sawhaj,Egypt
424,2,Kyle,Spurlock,kyle.spurlock@sakilacustomer.org,429,true,2006-02-14,2013-05-26 14:49:45.738,1,429,"1269 Botosani Manor","",Guangdong,468,"47394","736517327853",2006-02-15 09:45:30.000,Shanwei,China
425,2,Francis,Sikes,francis.sikes@sakilacustomer.org,430,true,2006-02-14,2013-05-26 14:49:45.738,1,430,"355 Vitria de Santo Anto Way","",Oaxaca,452,"81758","548003849552",2006-02-15 09:45:30.000,San Juan Bautista Tuxtepec,Mexico
426,1,Bradley,Motley,bradley.motley@sakilacustomer.org,431,true,2006-02-14,2013-05-26 14:49:45.738,1,431,"1596 Acua Parkway","",Jharkhand,418,"70425","157133457169",2006-02-15 09:45:30.000,Purnea (Purnia),India
427,2,Jesus,Mccartney,jesus.mccartney@sakilacustomer.org,432,true,2006-02-14,2013-05-26 14:49:45.738,1,432,"259 Ipoh Drive","",So Paulo,189,"64964","419009857119",2006-02-15 09:45:30.000,Guaruj,Brazil
428,2,Herbert,Kruger,herbert.kruger@sakilacustomer.org,433,true,2006-02-14,2013-05-26 14:49:45.738,1,433,"1823 Hoshiarpur Lane","",Komi,510,"33191","307133768620",2006-02-15 09:45:30.000,Syktyvkar,Russian Federation
429,2,Frederick,Isbell,frederick.isbell@sakilacustomer.org,434,true,2006-02-14,2013-05-26 14:49:45.738,1,434,"1404 Taguig Drive","",Okayama,547,"87212","572068624538",2006-02-15 09:45:30.000,Tsuyama,Japan
430,1,Ray,Houle,ray.houle@sakilacustomer.org,435,true,2006-02-14,2013-05-26 14:49:45.738,1,435,"740 Udaipur Lane","",Nizni Novgorod,150,"33505","497288595103",2006-02-15 09:45:30.000,Dzerzinsk,Russian Federation
431,2,Joel,Francisco,joel.francisco@sakilacustomer.org,436,true,2006-02-14,2013-05-26 14:49:45.738,1,436,"287 Cuautla Boulevard","",Chuquisaca,501,"72736","82619513349",2006-02-15 09:45:30.000,Sucre,Bolivia
432,1,Edwin,Burk,edwin.burk@sakilacustomer.org,437,true,2006-02-14,2013-05-26 14:49:45.738,1,437,"1766 Almirante Brown Street","",KwaZulu-Natal,364,"63104","617567598243",2006-02-15 09:45:30.000,Newcastle,South Africa
433,1,Don,Bone,don.bone@sakilacustomer.org,438,true,2006-02-14,2013-05-26 14:49:45.738,1,438,"596 Huixquilucan Place","",Nampula,351,"65892","342709348083",2006-02-15 09:45:30.000,Naala-Porto,Mozambique
434,1,Eddie,Tomlin,eddie.tomlin@sakilacustomer.org,439,true,2006-02-14,2013-05-26 14:49:45.738,1,439,"1351 Aparecida de Goinia Parkway","",Northern Mindanao,391,"41775","959834530529",2006-02-15 09:45:30.000,Ozamis,Philippines
435,2,Ricky,Shelby,ricky.shelby@sakilacustomer.org,440,true,2006-02-14,2013-05-26 14:49:45.738,1,440,"722 Bradford Lane","",Shandong,249,"90920","746251338300",2006-02-15 09:45:30.000,Junan,China
436,1,Troy,Quigley,troy.quigley@sakilacustomer.org,441,true,2006-02-14,2013-05-26 14:49:45.738,1,441,"983 Santa F Way","",British Colombia,565,"47472","145720452260",2006-02-15 09:45:30.000,Vancouver,Canada
437,2,Randall,Neumann,randall.neumann@sakilacustomer.org,442,true,2006-02-14,2013-05-26 14:49:45.738,1,442,"1245 Ibirit Way","",La Romana,290,"40926","331888642162",2006-02-15 09:45:30.000,La Romana,Dominican Republic
438,1,Barry,Lovelace,barry.lovelace@sakilacustomer.org,443,true,2006-02-14,2013-05-26 14:49:45.738,1,443,"1836 Korla Parkway","",Copperbelt,272,"55405","689681677428",2006-02-15 09:45:30.000,Kitwe,Zambia
439,2,Alexander,Fennell,alexander.fennell@sakilacustomer.org,444,true,2006-02-14,2013-05-26 14:49:45.738,1,444,"231 Kaliningrad Place","",Lombardia,70,"57833","575081026569",2006-02-15 09:45:30.000,Bergamo,Italy
440,1,Bernard,Colby,bernard.colby@sakilacustomer.org,445,true,2006-02-14,2013-05-26 14:49:45.738,1,445,"495 Bhimavaram Lane","",Maharashtra,144,"3","82088937724",2006-02-15 09:45:30.000,Dhule (Dhulia),India
441,1,Mario,Cheatham,mario.cheatham@sakilacustomer.org,446,true,2006-02-14,2013-05-26 14:49:45.738,1,446,"1924 Shimonoseki Drive","",Batna,59,"52625","406784385440",2006-02-15 09:45:30.000,Batna,Algeria
442,1,Leroy,Bustamante,leroy.bustamante@sakilacustomer.org,447,true,2006-02-14,2013-05-26 14:49:45.738,1,447,"105 Dzerzinsk Manor","",Inner Mongolia,540,"48570","240776414296",2006-02-15 09:45:30.000,Tongliao,China
443,2,Francisco,Skidmore,francisco.skidmore@sakilacustomer.org,448,true,2006-02-14,2013-05-26 14:49:45.738,1,448,"614 Denizli Parkway","",Rio Grande do Sul,486,"29444","876491807547",2006-02-15 09:45:30.000,So Leopoldo,Brazil
444,2,Marcus,Hidalgo,marcus.hidalgo@sakilacustomer.org,449,true,2006-02-14,2013-05-26 14:49:45.738,1,449,"1289 Belm Boulevard","",Tartumaa,530,"88306","237368926031",2006-02-15 09:45:30.000,Tartu,Estonia
445,1,Micheal,Forman,micheal.forman@sakilacustomer.org,450,true,2006-02-14,2013-05-26 14:49:45.738,1,450,"203 Tambaram Street","",Buenos Aires,161,"73942","411549550611",2006-02-15 09:45:30.000,Escobar,Argentina
446,2,Theodore,Culp,theodore.culp@sakilacustomer.org,451,true,2006-02-14,2013-05-26 14:49:45.738,0,451,"1704 Tambaram Manor","",West Bengali,554,"2834","39463554936",2006-02-15 09:45:30.000,Uluberia,India
447,1,Clifford,Bowens,clifford.bowens@sakilacustomer.org,452,true,2006-02-14,2013-05-26 14:49:45.738,1,452,"207 Cuernavaca Loop","",Tatarstan,352,"52671","782900030287",2006-02-15 09:45:30.000,Nabereznyje Telny,Russian Federation
448,1,Miguel,Betancourt,miguel.betancourt@sakilacustomer.org,453,true,2006-02-14,2013-05-26 14:49:45.738,1,453,"319 Springs Loop","",Baijeri,160,"99552","72524459905",2006-02-15 09:45:30.000,Erlangen,Germany
449,2,Oscar,Aquino,oscar.aquino@sakilacustomer.org,454,true,2006-02-14,2013-05-26 14:49:45.738,1,454,"956 Nam Dinh Manor","",Kerman,481,"21872","474047727727",2006-02-15 09:45:30.000,Sirjan,Iran
450,1,Jay,Robb,jay.robb@sakilacustomer.org,455,true,2006-02-14,2013-05-26 14:49:45.738,1,455,"1947 Paarl Way","",Central Java,509,"23636","834061016202",2006-02-15 09:45:30.000,Surakarta,Indonesia
451,1,Jim,Rea,jim.rea@sakilacustomer.org,456,true,2006-02-14,2013-05-26 14:49:45.738,1,456,"814 Simferopol Loop","",Sinaloa,154,"48745","524567129902",2006-02-15 09:45:30.000,El Fuerte,Mexico
452,1,Tom,Milner,tom.milner@sakilacustomer.org,457,true,2006-02-14,2013-05-26 14:49:45.738,1,457,"535 Ahmadnagar Manor","",Abu Dhabi,3,"41136","985109775584",2006-02-15 09:45:30.000,Abu Dhabi,United Arab Emirates
453,1,Calvin,Martel,calvin.martel@sakilacustomer.org,458,true,2006-02-14,2013-05-26 14:49:45.738,1,458,"138 Caracas Boulevard","",Zulia,326,"16790","974433019532",2006-02-15 09:45:30.000,Maracabo,Venezuela
454,2,Alex,Gresham,alex.gresham@sakilacustomer.org,459,true,2006-02-14,2013-05-26 14:49:45.738,1,459,"251 Florencia Drive","",Michoacn de Ocampo,556,"16119","118011831565",2006-02-15 09:45:30.000,Uruapan,Mexico
455,2,Jon,Wiles,jon.wiles@sakilacustomer.org,460,true,2006-02-14,2013-05-26 14:49:45.738,1,460,"659 Gatineau Boulevard","",La Paz,153,"28587","205524798287",2006-02-15 09:45:30.000,El Alto,Bolivia
456,2,Ronnie,Ricketts,ronnie.ricketts@sakilacustomer.org,461,true,2006-02-14,2013-05-26 14:49:45.738,1,461,"1889 Valparai Way","",Ziguinchor,600,"75559","670370974122",2006-02-15 09:45:30.000,Ziguinchor,Senegal
457,2,Bill,Gavin,bill.gavin@sakilacustomer.org,462,true,2006-02-14,2013-05-26 14:49:45.738,1,462,"1485 Bratislava Place","",Illinois,435,"83183","924663855568",2006-02-15 09:45:30.000,Rockford,United States
458,1,Lloyd,Dowd,lloyd.dowd@sakilacustomer.org,463,true,2006-02-14,2013-05-26 14:49:45.738,1,463,"935 Aden Boulevard","",Central Java,532,"64709","335052544020",2006-02-15 09:45:30.000,Tegal,Indonesia
459,1,Tommy,Collazo,tommy.collazo@sakilacustomer.org,464,true,2006-02-14,2013-05-26 14:49:45.738,1,464,"76 Kermanshah Manor","",Esfahan,423,"23343","762361821578",2006-02-15 09:45:30.000,Qomsheh,Iran
460,1,Leon,Bostic,leon.bostic@sakilacustomer.org,465,true,2006-02-14,2013-05-26 14:49:45.738,1,465,"734 Tanshui Avenue","",Caquet,170,"70664","366776723320",2006-02-15 09:45:30.000,Florencia,Colombia
461,1,Derek,Blakely,derek.blakely@sakilacustomer.org,466,true,2006-02-14,2013-05-26 14:49:45.738,1,466,"118 Jaffna Loop","",Northern Mindanao,182,"10447","325526730021",2006-02-15 09:45:30.000,Gingoog,Philippines
462,2,Warren,Sherrod,warren.sherrod@sakilacustomer.org,467,true,2006-02-14,2013-05-26 14:49:45.738,1,467,"1621 Tongliao Avenue","",Irkutsk,558,"22173","209342540247",2006-02-15 09:45:30.000,Usolje-Sibirskoje,Russian Federation
463,2,Darrell,Power,darrell.power@sakilacustomer.org,468,true,2006-02-14,2013-05-26 14:49:45.738,1,468,"1844 Usak Avenue","",Nova Scotia,196,"84461","164414772677",2006-02-15 09:45:30.000,Halifax,Canada
464,1,Jerome,Kenyon,jerome.kenyon@sakilacustomer.org,469,true,2006-02-14,2013-05-26 14:49:45.738,1,469,"1872 Toulon Loop","",OHiggins,428,"7939","928809465153",2006-02-15 09:45:30.000,Rancagua,Chile
465,1,Floyd,Gandy,floyd.gandy@sakilacustomer.org,470,true,2006-02-14,2013-05-26 14:49:45.738,1,470,"1088 Ibirit Place","",Jalisco,595,"88502","49084281333",2006-02-15 09:45:30.000,Zapopan,Mexico
466,1,Leo,Ebert,leo.ebert@sakilacustomer.org,471,true,2006-02-14,2013-05-26 14:49:45.738,1,471,"1322 Mosul Parkway","",Shandong,145,"95400","268053970382",2006-02-15 09:45:30.000,Dongying,China
